rating_id,student_id,course_id,rating_date,rating,review_text,difficulty_rating,content_quality,instructor_rating,would_recommend
R1686,S072,C006,2024-03-14,2,Nội dung chưa rõ ràng và hơi khó hiểu.,4,4,1,False
R1687,S106,C005,2024-03-22,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,4,True
R1688,S052,C009,2024-03-03,3,Học xong có thêm kiến thức nhưng chưa sâu.,5,5,4,True
R1689,S039,C016,2024-03-22,2,Mình không hài lòng với khóa học này.,4,1,4,False
R1690,S023,C016,2024-02-01,4,"Khóa học tuyệt vời, highly recommend.",5,1,1,True
R1691,S003,C012,2024-02-26,2,"Trải nghiệm học không tốt, cần cải thiện.",2,3,5,False
R1692,S028,C022,2024-01-19,3,Không quá xuất sắc nhưng cũng không tệ.,4,2,5,True
R1693,S029,C006,2024-01-13,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,2,True
R1694,S077,C030,2024-03-14,5,"Khóa học tuyệt vời, highly recommend.",1,1,3,True
R1695,S029,C033,2024-03-27,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,3,3,True
R1696,S048,C033,2024-01-07,2,Mình không hài lòng với khóa học này.,2,4,4,False
R1697,S065,C029,2024-01-31,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,1,4,True
R1698,S079,C032,2024-01-28,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,4,1,True
R1699,S080,C007,2024-02-05,2,Khóa học chưa đáp ứng được kỳ vọng.,1,1,4,False
R1700,S090,C034,2024-02-06,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,3,1,True
R1701,S093,C034,2024-03-16,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,5,3,True
R1702,S081,C033,2024-03-10,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,3,4,True
R1703,S060,C009,2024-03-24,4,"Khóa học tuyệt vời, highly recommend.",4,2,5,True
R1704,S100,C021,2024-02-06,5,"Khóa học tuyệt vời, highly recommend.",4,2,1,True
R1705,S037,C025,2024-02-04,5,"Khóa học tuyệt vời, highly recommend.",2,3,5,True
R1706,S024,C005,2024-01-12,1,"Trải nghiệm học không tốt, cần cải thiện.",4,1,4,False
R1707,S092,C007,2024-01-02,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,5,2,True
R1708,S088,C001,2024-01-22,2,Chất lượng bài giảng chưa tốt.,5,1,1,False
R1709,S008,C005,2024-03-21,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,5,True
R1710,S010,C029,2024-02-16,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,4,True
R1711,S022,C022,2024-03-23,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,4,5,False
R1712,S064,C003,2024-02-05,1,Chất lượng bài giảng chưa tốt.,3,5,4,False
R1713,S020,C002,2024-02-24,2,Khóa học chưa đáp ứng được kỳ vọng.,1,2,2,False
R1714,S018,C015,2024-02-13,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,1,True
R1715,S006,C009,2024-03-30,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,5,True
R1716,S009,C025,2024-03-24,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,1,2,True
R1717,S026,C001,2024-02-13,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,5,3,True
R1718,S058,C023,2024-03-04,2,Nội dung chưa rõ ràng và hơi khó hiểu.,4,4,1,False
R1719,S021,C007,2024-01-14,3,Học xong có thêm kiến thức nhưng chưa sâu.,4,1,1,True
R1720,S037,C005,2024-03-13,1,"Trải nghiệm học không tốt, cần cải thiện.",1,2,5,False
R1721,S019,C033,2024-03-23,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,1,True
R1722,S023,C008,2024-03-09,1,Chất lượng bài giảng chưa tốt.,5,2,5,False
R1723,S051,C019,2024-03-31,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,2,True
R1724,S093,C025,2024-02-28,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,5,3,False
R1725,S010,C018,2024-01-29,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,1,5,True
R1726,S088,C027,2024-03-24,2,Khóa học chưa đáp ứng được kỳ vọng.,2,3,3,False
R1727,S056,C035,2024-02-20,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,4,True
R1728,S068,C015,2024-02-07,2,Mình không hài lòng với khóa học này.,4,4,4,False
R1729,S064,C016,2024-02-09,4,"Khóa học tuyệt vời, highly recommend.",1,1,2,True
R1730,S006,C001,2024-02-07,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,1,2,True
R1731,S004,C021,2024-03-19,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,4,5,True
R1732,S006,C021,2024-03-14,3,Không quá xuất sắc nhưng cũng không tệ.,1,5,2,True
R1733,S038,C034,2024-01-24,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,1,4,True
R1734,S102,C033,2024-03-29,1,Chất lượng bài giảng chưa tốt.,2,5,3,False
R1735,S077,C022,2024-03-29,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,5,5,True
R1736,S080,C008,2024-03-08,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,1,1,True
R1737,S080,C006,2024-02-08,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,3,4,False
R1738,S048,C013,2024-02-05,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,3,3,3,False
R1739,S072,C009,2024-02-15,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,3,5,True
R1740,S109,C007,2024-02-11,1,Mình không hài lòng với khóa học này.,2,2,3,False
R1741,S111,C011,2024-03-02,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,2,5,True
R1742,S003,C002,2024-03-27,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,3,True
R1743,S040,C018,2024-03-23,4,"Khóa học tuyệt vời, highly recommend.",1,4,3,True
R1744,S085,C018,2024-02-28,5,"Khóa học tuyệt vời, highly recommend.",3,3,5,True
R1745,S009,C033,2024-02-27,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,3,2,True
R1746,S112,C022,2024-03-27,2,Mình không hài lòng với khóa học này.,4,3,5,False
R1747,S029,C020,2024-01-18,2,Khóa học chưa đáp ứng được kỳ vọng.,4,1,3,False
R1748,S046,C004,2024-03-23,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,5,5,True
R1749,S105,C003,2024-03-22,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,2,True
R1750,S042,C012,2024-03-28,1,Khóa học chưa đáp ứng được kỳ vọng.,2,2,5,False
R1751,S067,C025,2024-01-14,4,"Khóa học tuyệt vời, highly recommend.",5,2,1,True
R1752,S056,C028,2024-03-01,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,4,1,True
R1753,S007,C030,2024-02-05,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,2,True
R1754,S067,C026,2024-03-18,2,Chất lượng bài giảng chưa tốt.,1,3,2,False
R1755,S048,C016,2024-03-15,5,"Khóa học tuyệt vời, highly recommend.",2,3,1,True
R1756,S017,C033,2024-02-21,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,4,1,True
R1757,S086,C002,2024-02-12,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,2,5,True
R1758,S004,C009,2024-02-28,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,1,True
R1759,S106,C033,2024-03-16,2,"Trải nghiệm học không tốt, cần cải thiện.",4,5,5,False
R1760,S053,C022,2024-03-09,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,5,1,True
R1761,S120,C033,2024-03-14,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,5,2,True
R1762,S071,C014,2024-03-20,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,2,3,True
R1763,S060,C029,2024-03-25,2,Mình không hài lòng với khóa học này.,2,4,5,False
R1764,S082,C023,2024-03-16,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,4,4,False
R1765,S016,C027,2024-03-02,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,4,True
R1766,S027,C031,2024-03-27,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,1,2,True
R1767,S083,C018,2024-01-12,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,5,3,True
R1768,S115,C034,2024-03-09,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,5,True
R1769,S068,C034,2024-03-01,5,"Khóa học tuyệt vời, highly recommend.",1,1,5,True
R1770,S055,C017,2024-03-27,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,5,2,True
R1771,S081,C005,2024-03-24,1,"Trải nghiệm học không tốt, cần cải thiện.",4,3,2,False
R1772,S005,C026,2024-03-26,2,"Trải nghiệm học không tốt, cần cải thiện.",3,1,5,False
R1773,S078,C013,2024-03-13,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,1,1,True
R1774,S036,C010,2024-03-26,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,4,2,True
R1775,S004,C031,2024-03-03,4,"Khóa học tuyệt vời, highly recommend.",1,4,2,True
R1776,S064,C012,2024-03-29,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,3,5,True
R1777,S091,C006,2024-03-18,4,"Khóa học tuyệt vời, highly recommend.",3,3,2,True
R1778,S032,C006,2024-03-29,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,5,4,True
R1779,S107,C035,2024-02-16,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,2,4,True
R1780,S119,C029,2024-01-07,4,"Khóa học tuyệt vời, highly recommend.",5,2,5,True
R1781,S046,C014,2024-03-03,2,Khóa học chưa đáp ứng được kỳ vọng.,2,4,2,False
R1782,S046,C028,2024-03-02,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,1,True
R1783,S053,C012,2024-02-24,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,4,3,False
R1784,S115,C015,2024-01-14,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,4,2,False
R1785,S025,C015,2024-02-16,4,"Khóa học tuyệt vời, highly recommend.",4,1,2,True
R1786,S015,C035,2024-03-03,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,3,5,True
R1787,S075,C026,2024-03-29,1,Khóa học chưa đáp ứng được kỳ vọng.,5,5,4,False
R1788,S083,C026,2024-02-25,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,4,True
R1789,S030,C002,2024-03-17,5,"Khóa học tuyệt vời, highly recommend.",2,5,1,True
R1790,S075,C019,2024-01-02,2,"Trải nghiệm học không tốt, cần cải thiện.",1,4,5,False
R1791,S021,C026,2024-01-26,1,Chất lượng bài giảng chưa tốt.,1,5,5,False
R1792,S093,C009,2024-03-05,2,Chất lượng bài giảng chưa tốt.,3,1,5,False
R1793,S060,C033,2024-03-26,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,4,2,True
R1794,S076,C013,2024-02-15,2,Nội dung chưa rõ ràng và hơi khó hiểu.,3,5,1,False
R1795,S001,C030,2024-02-08,1,"Trải nghiệm học không tốt, cần cải thiện.",1,1,3,False
R1796,S074,C005,2024-01-26,4,"Khóa học tuyệt vời, highly recommend.",4,4,5,True
R1797,S011,C020,2024-03-31,2,"Trải nghiệm học không tốt, cần cải thiện.",2,1,5,False
R1798,S083,C032,2024-01-24,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,5,True
R1799,S036,C029,2024-02-23,2,Mình không hài lòng với khóa học này.,2,1,3,False
R1800,S006,C009,2024-03-28,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,5,True
R1801,S022,C023,2024-03-19,2,Nội dung chưa rõ ràng và hơi khó hiểu.,3,3,5,False
R1802,S018,C005,2024-03-09,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,3,5,True
R1803,S120,C004,2024-03-12,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,4,True
R1804,S038,C017,2024-02-20,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,3,True
R1805,S047,C016,2024-03-27,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,4,True
R1806,S089,C021,2024-03-29,1,"Trải nghiệm học không tốt, cần cải thiện.",5,3,2,False
R1807,S097,C009,2024-03-24,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,3,3,True
R1808,S068,C028,2024-02-01,2,Chất lượng bài giảng chưa tốt.,1,3,3,False
R1809,S004,C007,2024-03-18,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,2,5,True
R1810,S103,C027,2024-03-19,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,5,1,True
R1811,S043,C026,2024-03-23,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,2,5,True
R1812,S059,C017,2024-03-08,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,5,3,False
R1813,S015,C031,2024-02-26,3,Học xong có thêm kiến thức nhưng chưa sâu.,2,4,3,True
R1814,S080,C023,2024-03-07,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,4,2,True
R1815,S033,C028,2024-02-05,2,"Trải nghiệm học không tốt, cần cải thiện.",2,1,2,False
R1816,S042,C025,2024-01-21,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,2,1,True
R1817,S062,C026,2024-01-14,1,Khóa học chưa đáp ứng được kỳ vọng.,2,3,5,False
R1818,S030,C035,2024-01-07,1,"Trải nghiệm học không tốt, cần cải thiện.",4,4,1,False
R1819,S084,C035,2024-03-09,4,"Khóa học tuyệt vời, highly recommend.",1,2,4,True
R1820,S116,C033,2024-03-19,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,1,3,True
R1821,S102,C032,2024-03-28,1,Chất lượng bài giảng chưa tốt.,1,1,3,False
R1822,S072,C024,2024-02-19,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,5,2,True
R1823,S057,C024,2024-03-29,3,Học xong có thêm kiến thức nhưng chưa sâu.,2,3,5,False
R1824,S008,C035,2024-01-14,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,4,True
R1825,S089,C029,2024-02-08,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,2,4,True
R1826,S116,C031,2024-03-30,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,5,1,False
R1827,S066,C018,2024-03-31,4,"Khóa học tuyệt vời, highly recommend.",1,5,1,True
R1828,S028,C030,2024-02-02,1,Khóa học chưa đáp ứng được kỳ vọng.,4,5,3,False
R1829,S074,C024,2024-03-22,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,3,3,False
R1830,S023,C029,2024-03-15,2,Khóa học chưa đáp ứng được kỳ vọng.,3,3,5,False
R1831,S027,C026,2024-02-18,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,3,5,False
R1832,S010,C024,2024-01-24,3,Học xong có thêm kiến thức nhưng chưa sâu.,2,3,1,False
R1833,S014,C025,2024-03-22,4,"Khóa học tuyệt vời, highly recommend.",1,2,4,True
R1834,S024,C026,2024-01-26,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,1,3,True
R1835,S082,C020,2024-01-25,3,Không quá xuất sắc nhưng cũng không tệ.,3,5,2,True
R1836,S043,C025,2024-01-26,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,3,5,4,False
R1837,S057,C018,2024-01-11,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,5,4,False
R1838,S052,C002,2024-02-07,4,"Khóa học tuyệt vời, highly recommend.",4,3,4,True
R1839,S077,C011,2024-01-17,4,"Khóa học tuyệt vời, highly recommend.",5,2,5,True
R1840,S063,C014,2024-02-22,2,Nội dung chưa rõ ràng và hơi khó hiểu.,4,3,4,False
R1841,S079,C009,2024-02-01,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,5,4,False
R1842,S065,C023,2024-03-07,1,Khóa học chưa đáp ứng được kỳ vọng.,5,3,4,False
R1843,S098,C006,2024-02-15,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,1,True
R1844,S083,C010,2024-02-08,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,1,2,True
R1845,S036,C013,2024-01-12,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,1,3,False
R1846,S043,C028,2024-01-14,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,3,5,True
R1847,S104,C016,2024-03-16,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,3,1,True
R1848,S047,C034,2024-02-29,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,2,5,True
R1849,S083,C013,2024-02-08,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,1,2,True
R1850,S113,C016,2024-02-15,1,"Trải nghiệm học không tốt, cần cải thiện.",3,1,5,False
R1851,S014,C021,2024-03-27,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,2,1,True
R1852,S101,C032,2024-02-12,2,"Trải nghiệm học không tốt, cần cải thiện.",5,2,5,False
R1853,S092,C026,2024-01-20,2,Khóa học chưa đáp ứng được kỳ vọng.,4,5,4,False
R1854,S119,C030,2024-03-23,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,2,1,True
R1855,S044,C021,2024-01-03,2,Chất lượng bài giảng chưa tốt.,5,4,5,False
R1856,S023,C021,2024-03-22,2,"Trải nghiệm học không tốt, cần cải thiện.",2,2,3,False
R1857,S009,C013,2024-02-14,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,1,4,False
R1858,S017,C028,2024-03-22,4,"Khóa học tuyệt vời, highly recommend.",4,2,2,True
R1859,S045,C007,2024-02-27,2,Mình không hài lòng với khóa học này.,3,5,2,False
R1860,S024,C008,2024-03-29,1,"Trải nghiệm học không tốt, cần cải thiện.",4,3,3,False
R1861,S107,C014,2024-02-18,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,4,2,True
R1862,S067,C002,2024-03-04,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,2,True
R1863,S070,C010,2024-03-09,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,5,4,False
R1864,S022,C027,2024-02-15,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,1,5,True
R1865,S056,C030,2024-03-20,2,Mình không hài lòng với khóa học này.,4,4,2,False
R1866,S024,C010,2024-03-11,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,5,2,True
R1867,S101,C008,2024-02-01,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,5,True
R1868,S083,C016,2024-01-24,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,2,True
R1869,S071,C002,2024-02-04,1,Khóa học chưa đáp ứng được kỳ vọng.,2,5,3,False
R1870,S120,C004,2024-03-19,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,3,True
R1871,S038,C032,2024-03-06,5,"Khóa học tuyệt vời, highly recommend.",4,4,2,True
R1872,S064,C031,2024-02-20,4,"Khóa học tuyệt vời, highly recommend.",1,5,5,True
R1873,S100,C005,2024-02-03,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,5,5,True
